user name,user screen name,location,total followers,total friends,total listed,total favorites,total status,is this tweet a quote?,tweet retweet count,favorite count,was this a retweet?,was this favorited,id,created_at,tweet language,text,verified?
b'IngloriousB',b'b_inglorious',b'',713,934,1,4499,7487,FALSE,50,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @CB618444: How about using the drug $ seized from the illegal kingpin  #ElChapo? $14 BILLION ready to go! U cowards &amp; traitors won\xe2\x80\x99t fun\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'TonyBologna',b'Tony00629834',b'United States',567,115,0,14264,10279,FALSE,17,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @phil4gop: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x91\x8d@tedcruz IS \nRIGHT ON THE MONEY\xf0\x9f\x92\xb0\xe2\x80\xbc\xef\xb8\x8f\n\n@senatemajldr McConnell, push the #ElChapoAct now!\nUse the money he made to help #BUI\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Big Nationalist J',b'JeffMccluskey',b'',386,747,0,9680,7432,FALSE,3649,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @tedcruz: Let's pass the EL CHAPO Act and make El Chapo pay to secure our border: https://t.co/xBCc6dVaR2""",FALSE
,,,,,,,,,,,,,,,,,
b'WC',b'wesleycalkins',b'',216,209,6,2972,10002,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'El Chapo was a real role model, and showed people that owning your own business is possible.'",FALSE
,,,,,,,,,,,,,,,,,
b'.\xcf\xaf.Josep\xcc\xb8h\xcc\xb8\xe2\x98\xa0\xef\xb8\x8e',b'Chapo_Serio',"b'\xcf\xafSouthern California \xe0\xbd\xaa\xe0\xbe\xab ,\xe2\x94\x94A'",182,75,2,14396,36360,FALSE,3722,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @_IamLe: I think J. Cole not having a Grammy yet is one of the most disrespectful ongoing events in Hip-Hop history',FALSE
,,,,,,,,,,,,,,,,,
b'Janice H',b'JaniceH20',b'',59,459,3,3636,2998,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'SC_Deplorable',b'JohnAHole1',"b'Murrells Inlet, SC'",3564,4178,1,7462,6229,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'mouthyattorney',b'jglenn49',"b'Connecticut, USA'",185,272,1,1908,1910,FALSE,872,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @realDonaldTrFan: Mexican Drug Lord ""El Chapo"" was found GUILLTY! (Thanks to ME!) He used lots of ways to ILLEGALLY smugle Billions of D\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'me109cito',b'SHECAGONOW',b'',4,5,0,14,3633,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'Joaqu\xc3\xadn \xe2\x80\x98El Chapo\xe2\x80\x99 Guzm\xc3\xa1n es declarado culpable de 10 cargos de narcotr\xc3\xa1fico y conspiraci\xc3\xb3n\nNori Inez Paredes Quien\xe2\x80\xa6 https://t.co/gTwoS4F6kg',FALSE
,,,,,,,,,,,,,,,,,
b'andrew',b'unknownandy',b'',122,525,0,4250,607,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""We can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz and add yo\xe2\x80\xa6 https://t.co/VHa9hYnuS6""",FALSE
,,,,,,,,,,,,,,,,,
b'virt',b'AlevirTeddy',b'',209,121,0,42441,4630,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Reggie',b'Reggie51060962',b'The Third Rock From Sol',530,641,0,15765,14161,FALSE,65,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @M4G4G1RL: #PassElChapoActNow \nWe can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Debbie Flanigan',b'DebFlanigan',b'Pennsylvania',3212,4133,2,92535,33068,TRUE,2544,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @SenTedCruz: America\xe2\x80\x99s justice system prevailed today in convicting Joaqu\xc3\xadn Guzm\xc3\xa1n Loera, aka El Chapo, on all 10 counts.  U.S. prosecut\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'3 Reels to the Wind',b'3Reels2Wind',"b'Washington, DC'",1322,1603,10,2116,2460,FALSE,122,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @ditzkoff: Have we all already forgotten when Sean Penn wrote about farting in front of El Chapo https://t.co/Js1GSTpgIr https://t.co/CY\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Senpapi\xe1\x95\x99( \xcd\xa1\xc2\xb0 \xcd\x9c\xca\x96 \xcd\xa1\xc2\xb0)\xe1\x95\x97',b'MartintheMojado',b'with yo momma',88,118,0,10789,7153,TRUE,359,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @DeePhunk: Hold up... Ronald Isley is El Chapo? https://t.co/BP1qEzcHVW',FALSE
,,,,,,,,,,,,,,,,,
b'\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f Penny \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',b'PinkLadyMine',b'United States',7550,8213,5,37012,13227,FALSE,45,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @LNW4Trump: YES @SenTedCruz! Make it happen, Americans Stand with you \xf0\x9f\x92\xaf%! \n#BuildTheWall \n#PassElChapoActNow\n@senatemajldr \n@SenateGOP\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'\xd1\x95ar\xce\xb9j\xcf\x85ana \xe2\x98\xbd',b'dazeyskinn',"b'gone somewhere, doin somethin'",193,388,0,4042,4586,FALSE,12,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @BucketsNdDimes: Free El Chapo \xf0\x9f\x98\xad all he wanted was some money',FALSE
,,,,,,,,,,,,,,,,,
b'Pedro Cantu Elizondo',b'pedrocantue',b'Monterrey M\xc3\xa9xico',1722,381,237,44,623247,FALSE,1408,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @AntiTelevisaMx: Resumen del juicio de El Chapo:\n\n-Acusan a Fox de aceptar sobornos del Chapo Guzm\xc3\xa1n\n\n-Acusan a Calder\xc3\xb3n de recibir mdd\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'KB',b'BichanichK',b'United States',1550,691,4,48482,8338,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Laura',b'Laura888_Resist',b'\xf0\x9f\x8f\xb0',4090,4647,5,9382,10519,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'Yeah.  Not addiction treatment or anything humane. A goddamn wall.  \n\nTed Cruz asks the Senate to pass a bill that\xe2\x80\xa6 https://t.co/GrsOJwRED2',FALSE
,,,,,,,,,,,,,,,,,
b'Erick BC',b'barracuda_xc',b'',69,351,0,9708,4281,FALSE,325,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @callodehacha: La buena noticia: el Chapo no podr\xc3\xa1 competir para senador por MORENA.',FALSE
,,,,,,,,,,,,,,,,,
b'Nancy E \xe2\x9d\x8c',b'NancyE96930494',b'',2778,3137,3,63815,63032,FALSE,504,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @RagingGayCons: Senator Ted Cruz is proposing a bill that would use the $14 billion in seized assets from El Chapo to pay for a border w\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Tuitero_Ox',b'Tuitero_Ox_',"b'Oaxaca, M\xc3\xa9xico'",972,3575,3,9449,3033,FALSE,911,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @Miriam_Junne: Salpicado en el jucio del Chapo.\nSalpicado en Odebrecht.\nSalpicado en los contratos leoninos de CFE. \n\xc2\xbfY a\xc3\xban as\xc3\xad @FelipeC\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'BigArmedBear  Jesus Christ is Lord.',b'BigArmedBear',"b'Tampa, FL'",3859,4911,1,14571,17325,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
"b'Time to stop being nice, Make change'",b'Blosspet',b'Aus',1068,1332,2,68735,25427,FALSE,1125,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @grantstern: Trump and his son cry incessantly about El Chapo and their ludicrous border wall, but they're perfectly comfortable with ta\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'ImzadiKC',b'CarrStump1',b'',335,554,1,12589,15624,FALSE,1641,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @funder: Don\xe2\x80\x99t retweet this evidence that Donald Trump Jr is tied to El Chapo's Mexican drug cartel. It could make Don Jr angry. And we\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Yolanda Macedo',b'youcita1974',"b'Puebla, M\xc3\xa9xico'",141,284,0,10324,8026,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @VicenteR3: @FelipeCalderon Somos m\xc3\xa1s los que deseamos que caiga el peso de la ley sobre usted Sr. Calder\xc3\xb3n puesto que ya declararon cul\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Fran-FOREVER TRUMPER #MAGA #2020TAKEBACKTHEHOUSE',b'foxnewsjunkie2',"b'South Carolina, USA'",2434,3057,2,4592,3624,FALSE,124,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @Italianmike: Now that El Chapo has been convicted, the US can legally seize his money and use that for the wall. \n\nThere!    Mexico pai\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Ali',b'cherrybomchelle',b'LA',49,1019,1,3647,278,FALSE,150,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @CEDickson: Now seems like a good time to revisit @jerryadler on how testimony from El Chapo's trial re: decades of moving drugs via pla\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Dixie for Trump',b'dixiefortrump',b'',45277,43316,199,97964,86760,FALSE,2,3,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""Ted Cruz wants to pass 'El Chapo Act' to make notorious drug lord pay for border wall | KEYE\n\nSOUNDS LIKE A WIN WIN\xe2\x80\xa6 https://t.co/BHRDzMLeYM""",FALSE
,,,,,,,,,,,,,,,,,
b'TONY  G',b'euroclydon22',b'',3167,4728,2,26152,27502,FALSE,504,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @RagingGayCons: Senator Ted Cruz is proposing a bill that would use the $14 billion in seized assets from El Chapo to pay for a border w\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Mark',b'realbamamark',b'Tennessee ',7051,7751,11,25122,30416,FALSE,242,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @RepTimBurchett: Last week, I signed on to HR 714, the EL CHAPO Act. It seeks to fund border security and a border wall by using billion\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'nenaVldsL',b'nena_VldsL',"b'Coahuila de Zaragoza, M\xc3\xa9xico'",34,37,1,2634,13652,FALSE,58,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,"b'RT @El_tartamuda: \xe2\x80\x93 Si jal\xc3\xa1rmela viendo la serie de Kate del Castillo es un delito, me declaro culpable.\n\xe2\x80\x93 Sr. Chapo usted est\xc3\xa1 aqu\xc3\xad por na\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Willie Rodriguez',b'willieluv2016',b'United States',6441,7080,9,291178,45399,FALSE,504,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @RagingGayCons: Senator Ted Cruz is proposing a bill that would use the $14 billion in seized assets from El Chapo to pay for a border w\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Shane The Pain',b'ShaneThePain904',b'',95,1492,1,1346,1144,FALSE,1266,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @AOCpress: PRESS RELEASE: Congresswoman AOC immediately calls for a full pardon for migrant entrepreneur El Chapo.',FALSE
,,,,,,,,,,,,,,,,,
b'Tim Bragg',b'timothy_bragg',"b'Pennslyvania, USA'",43,1209,0,26,940,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'@CNNPolitics I would support El Chapo showing all the tunnel points of entry and sealing them off. The wall has to\xe2\x80\xa6 https://t.co/WbgdY4SPkI',FALSE
,,,,,,,,,,,,,,,,,
b'ValerieCoon',b'vcoon53',b'Cleveland Ohio ',641,1231,7,10706,237309,FALSE,184,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @TheDemCoalition: Hey @DonaldJTrumpJr-Why\xe2\x80\x99d you block Scott Dworkin? (@Funder) Was it because he helped expose your Russian business tie\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'K',b'ZQ574372740',b'United States',16,154,0,1422,1090,FALSE,184,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @TheDemCoalition: Hey @DonaldJTrumpJr-Why\xe2\x80\x99d you block Scott Dworkin? (@Funder) Was it because he helped expose your Russian business tie\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'LiLi',b'TigerMama64',b'',29,71,0,10946,3427,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'@jaketapper let him suggest it to Chapo',FALSE
,,,,,,,,,,,,,,,,,
b'Penny4UrThoughts\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f',b'PennyKeepUSARed',b'TX',5174,5423,3,7936,5668,FALSE,25,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @AD_WHITMAN: .@tedcruz asks the Senate to pass a bill that would make 'El Chapo' pay for the border wall \n\nhttps://t.co/NjOc9V8pt7\n\nCong\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'orlando machado',b'heromachado',"b'Rionegro, Antioquia'",1909,2983,5,400,72506,FALSE,2086,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @elcitizen: El Chapo sentenciado ... sabes todos caen. Ojo Diosdado t\xc3\xba est\xc3\xa1s en la lista by the way...',FALSE
,,,,,,,,,,,,,,,,,
b'Bill Colbert',b'bcolbert68',"b'Florida, USA'",25724,28294,31,25477,67367,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Heather on the Hill',b'jitterbug212',b'New York City',1866,1802,101,39105,165846,FALSE,50,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @nytimes: As the judge read the verdict aloud \xe2\x80\x94 guilty on all 10 counts of the indictment \xe2\x80\x94 El Chapo listened through an interpreter, hi\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'James DeMiko',b'JDemiko',b'',17,13,0,3289,217,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Raul Mtz',b'RulBat',b'',155,1453,0,4690,3926,FALSE,1,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,"b'RT @montiel_yo: La gente que admira al Chapo es porque lo ve rodeado de dinero y no de balas y sangre. A esa gente habr\xc3\xada que temerle, ya q\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Jean Tarter',b'gmajean76',b'',408,330,4,69697,59699,TRUE,1208,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @adamcbest: So let me get this straight. Ted Cruz wants to use money seized from El Chapo to fund the wall. The same El Chapo whose cart\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'magia',b'cafiaspirinnas',b'San Isidro',491,402,3,15234,39992,TRUE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'le chapo hasta la oreja derretida https://t.co/X5Zt07zjEe',FALSE
,,,,,,,,,,,,,,,,,
b'John john Beltr\xc3\xa1n',b'JohnJoh47025050',"b'Cali, Colombia'",170,407,0,4338,3196,FALSE,3,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,"b'RT @LUISAM66046504: Cadena Perpetua para El Narco CHapo Guzm\xc3\xa1n \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbfLa FARC  con Santos Lograron Impunidad,Viaticos y Curules\xf0\x9f\x91\x8ey Siguen Sembran\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'.\xcf\xaf.Josep\xcc\xb8h\xcc\xb8\xe2\x98\xa0\xef\xb8\x8e',b'Chapo_Serio',"b'\xcf\xafSouthern California \xe0\xbd\xaa\xe0\xbe\xab ,\xe2\x94\x94A'",182,75,2,14396,36360,FALSE,11839,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @DemetriusHarmon: fell asleep and forgot to die',FALSE
,,,,,,,,,,,,,,,,,
b'Carolyn Paccini',b'CarolynPaccini',b'M\xc3\xa9xico',3181,309,1,4045,6198,FALSE,911,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @Miriam_Junne: Salpicado en el jucio del Chapo.\nSalpicado en Odebrecht.\nSalpicado en los contratos leoninos de CFE. \n\xc2\xbfY a\xc3\xban as\xc3\xad @FelipeC\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Dan',b'Katzekraus',b'United States',6416,5850,182,50114,249046,FALSE,2252,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @johncardillo: Seizing El Chapo's assets, the ones we found and froze, and using them for the wall should be a simple enough endeavor.\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'The Infamous El Guapo \xe2\xad\x90\xe2\xad\x90\xe2\xad\x90',b'elguapo64',"b'California, USA'",50733,45324,0,150125,147732,FALSE,65,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @M4G4G1RL: #PassElChapoActNow \nWe can build the wall AND have El Chapo pay for it... @tedcruz's #ELCHAPOAct is how. Stand with Ted Cruz\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Alejandro S\xc3\xa1nchez',b'Alejand70898546',"b'Sistema Solar, Planeta Tierra'",196,431,3,24487,21137,FALSE,58,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,"b'RT @_Pacam: En Guatemala, el Chapo no solo hubiera ganado el juicio, sino que hubiera exigido una exoneraci\xc3\xb3n de impuestos, un contrato 189\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'Gwen S',b'GwenS67575475',b'',108,736,1,17776,27639,FALSE,1426,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @SenTedCruz: It\xe2\x80\x99s time to pass my EL CHAPO Act. I urge my Senate colleagues to take swift action on this crucial legislation. #SecureThe\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'ZauvTest',b'zauvtest',b'',1,4,0,0,2288,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""Feature test! Drug lord, escape artist 'El Chapo' convicted by U.S. jury https://t.co/wy7zmAuivm https://t.co/cTyHkwwZ8g""",FALSE
,,,,,,,,,,,,,,,,,
b'99\xc2\xa2',b'_R_D_B',b'Area 51',129,70,1,370,3523,TRUE,2544,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'RT @SenTedCruz: America\xe2\x80\x99s justice system prevailed today in convicting Joaqu\xc3\xadn Guzm\xc3\xa1n Loera, aka El Chapo, on all 10 counts.  U.S. prosecut\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'danielle freda',b'daniellefreda',"b'quincy, ma'",1584,1855,13,2543,21421,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'DeWayne Knight',b'DeWayneKnight',b'United States of America',116,263,1,67,723,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Berenice Cordova ',b'BereniceCordov1',b'',44,122,0,5636,7421,FALSE,8,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @MxTuitero: @AntiTelevisaMx La imagen que todos los Mexicanos queremos ver de los expresidentes por ser c\xc3\xb3mplices del Chapo... \xf0\x9f\x91\x87 https:/\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Great AM',b'GrtAM',"b'Georgia, USA'",4622,5070,1,93898,35649,FALSE,504,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @RagingGayCons: Senator Ted Cruz is proposing a bill that would use the $14 billion in seized assets from El Chapo to pay for a border w\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Princess Shei \xe2\x9c\xa8',b'_lifesizebarb_',b'863 | 850',535,479,1,2658,6984,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'It\xe2\x80\x99s about to be a lot of more dead bodies laying around Mexico if they think they gone use El Chapo money',FALSE
,,,,,,,,,,,,,,,,,
b'Mag',b'PapatitoyMatman',b'',286,473,0,1023,1062,FALSE,878,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,b'RT @yustedqueopina: @FelipeCalderon \n-Fraude electoral en 2006\n-Estela de luz\n-Refiner\xc3\xada Bicentenario\n-Odebrecht\n-Guarder\xc3\xada ABC\n-Saqueo a P\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Shurn Burn',b'shurn_burn',b'',121,62,2,52309,36422,FALSE,1125,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @grantstern: Trump and his son cry incessantly about El Chapo and their ludicrous border wall, but they're perfectly comfortable with ta\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Hope Hughes',b'Hope6359',b'',63,49,0,2278,12562,FALSE,7,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @zachhaller: The more we look into last night\xe2\x80\x99s El Paso rally\xe2\x80\x94at the epicenter of the US-Mexico trafficking networks &amp; with Trump a mile\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'Williedog\xe2\x9d\x8c',b'DebbieJ66015887',b'',1394,679,0,72199,69813,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Aremrick',b'aremrick',b'Home',165,170,3,8675,1015,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'""Ted Cruz asks the Senate to pass a bill that would make \'El Chapo\' pay for the border wall""  https://t.co/ELsZ90GtMr'",FALSE
,,,,,,,,,,,,,,,,,
b'Erik',b'La_Maravish124',b'',666,734,1,6722,31850,FALSE,873,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @_pachecoJA: El Chapo on his way to prison for the 8482958279th time knowing he memorized every face in that court room\n https://t.co/cL\xe2\x80\xa6',FALSE
,,,,,,,,,,,,,,,,,
b'2AmendRightorg',b'2AmendRightorg',"b'Albuquerque, NM'",5182,5195,64,29281,33740,FALSE,2174,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @ScottPresler: A jury has convicted Mexican drug lord, El Chapo, of drug trafficking. \n\nLet's take El Chapo's billions in assets &amp; use t\xe2\x80\xa6""",FALSE
,,,,,,,,,,,,,,,,,
b'Pilar Outeirino',b'lapilipiliO',b'',296,295,4,4950,19123,FALSE,13,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,"b'RT @maibortpetit: Con ""El Chapo"" fuera de la escena, ""El Mayo"" y ""El Mencho"" se consolidan como los jefes del narco https://t.co/yntUYOznwB'",FALSE
,,,,,,,,,,,,,,,,,
b'SharynWoo',b'AyanosaK',"b'Texas, USA'",333,410,0,19996,5887,FALSE,3649,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b""RT @tedcruz: Let's pass the EL CHAPO Act and make El Chapo pay to secure our border: https://t.co/xBCc6dVaR2""",FALSE
,,,,,,,,,,,,,,,,,
b'soul tired (tm)',b'discee',b'',15,56,0,37,11,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,"b'Why does el chapo have a dad stash, do not like. Make him shave'",FALSE
,,,,,,,,,,,,,,,,,
b'La Monja de DVT',b'liliwaba',"b'Lan\xc3\xbas Oeste, Argentina'",2228,1262,20,102467,204314,FALSE,412,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,es,"b'RT @Winston_Dunhill: No le postergaron la audiencia a la Porota, Boudou vuelve en cana la semana que viene, a Verbitsky la opereta le dur\xc3\xb3\xe2\x80\xa6'",FALSE
,,,,,,,,,,,,,,,,,
b'necir',b'Blueladycat13',b'',758,215,5,78987,83795,FALSE,2221,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'RT @charliekirk11: Why don\xe2\x80\x99t we use the $14 BILLION we seized from El Chapo to fund the wall?\n\n\xf0\x9f\xa4\x94',FALSE
,,,,,,,,,,,,,,,,,
b'Sergio Barragan',b'bearagun',b'SoCal',42,216,1,180,2210,FALSE,0,0,FALSE,FALSE,1.10E+18,2/13/2019 2:11,en,b'@NPR El chapo was chitting his chorts in court.',FALSE
,,,,,,,,,,,,,,,,,
